DIA,MES,ANO,HORA,ES10,ES53,ESSUMA,FECHAH,FECHA,TIPO
24,7,2020,18,618,784,1402,2020-07-24 17:00:00,2020-07-24 00:00:00,LABORABLE
24,7,2020,19,628,825,1453,2020-07-24 18:00:00,2020-07-24 00:00:00,LABORABLE
24,7,2020,20,609,798,1407,2020-07-24 19:00:00,2020-07-24 00:00:00,LABORABLE
24,7,2020,21,606,857,1463,2020-07-24 20:00:00,2020-07-24 00:00:00,LABORABLE
24,7,2020,22,549,715,1264,2020-07-24 21:00:00,2020-07-24 00:00:00,LABORABLE
24,7,2020,23,447,564,1011,2020-07-24 22:00:00,2020-07-24 00:00:00,LABORABLE
24,7,2020,24,369,504,873,2020-07-24 23:00:00,2020-07-24 00:00:00,LABORABLE
25,7,2020,1,290,411,701,2020-07-25 00:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,2,260,310,570,2020-07-25 01:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,3,209,270,479,2020-07-25 02:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,4,152,227,379,2020-07-25 03:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,5,132,190,322,2020-07-25 04:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,6,130,178,308,2020-07-25 05:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,7,183,213,396,2020-07-25 06:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,8,273,284,557,2020-07-25 07:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,9,327,380,707,2020-07-25 08:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,10,439,515,954,2020-07-25 09:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,11,476,548,1024,2020-07-25 10:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,12,542,717,1259,2020-07-25 11:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,13,544,695,1239,2020-07-25 12:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,14,555,739,1294,2020-07-25 13:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,15,508,702,1210,2020-07-25 14:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,16,428,591,1019,2020-07-25 15:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,17,381,560,941,2020-07-25 16:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,18,431,609,1040,2020-07-25 17:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,19,463,618,1081,2020-07-25 18:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,20,522,699,1221,2020-07-25 19:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,21,477,702,1179,2020-07-25 20:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,22,484,602,1086,2020-07-25 21:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,23,438,574,1012,2020-07-25 22:00:00,2020-07-25 00:00:00,LABORABLE
25,7,2020,24,290,496,786,2020-07-25 23:00:00,2020-07-25 00:00:00,LABORABLE
26,7,2020,1,336,468,804,2020-07-26 00:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,2,303,392,695,2020-07-26 01:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,3,232,309,541,2020-07-26 02:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,4,174,291,465,2020-07-26 03:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,5,125,224,349,2020-07-26 04:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,6,120,197,317,2020-07-26 05:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,7,150,221,371,2020-07-26 06:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,8,170,230,400,2020-07-26 07:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,9,195,262,457,2020-07-26 08:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,10,333,377,710,2020-07-26 09:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,11,388,490,878,2020-07-26 10:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,12,446,550,996,2020-07-26 11:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,13,464,626,1090,2020-07-26 12:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,14,488,629,1117,2020-07-26 13:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,15,420,609,1029,2020-07-26 14:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,16,344,542,886,2020-07-26 15:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,17,315,492,807,2020-07-26 16:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,18,346,514,860,2020-07-26 17:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,19,406,539,945,2020-07-26 18:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,20,444,617,1061,2020-07-26 19:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,21,434,550,984,2020-07-26 20:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,22,454,581,1035,2020-07-26 21:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,23,382,542,924,2020-07-26 22:00:00,2020-07-26 00:00:00,LABORABLE
26,7,2020,24,320,370,690,2020-07-26 23:00:00,2020-07-26 00:00:00,LABORABLE
27,7,2020,1,239,323,562,2020-07-27 00:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,2,132,221,353,2020-07-27 01:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,3,115,161,276,2020-07-27 02:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,4,54,101,155,2020-07-27 03:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,5,79,105,184,2020-07-27 04:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,6,173,144,317,2020-07-27 05:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,7,402,372,774,2020-07-27 06:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,8,593,567,1160,2020-07-27 07:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,9,587,624,1211,2020-07-27 08:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,10,551,697,1248,2020-07-27 09:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,11,537,668,1205,2020-07-27 10:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,12,454,607,1061,2020-07-27 11:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,13,602,768,1370,2020-07-27 12:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,14,584,713,1297,2020-07-27 13:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,15,571,700,1271,2020-07-27 14:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,16,521,667,1188,2020-07-27 15:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,17,489,689,1178,2020-07-27 16:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,18,517,656,1173,2020-07-27 17:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,19,615,750,1365,2020-07-27 18:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,20,593,829,1422,2020-07-27 19:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,21,562,690,1252,2020-07-27 20:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,22,495,668,1163,2020-07-27 21:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,23,375,520,895,2020-07-27 22:00:00,2020-07-27 00:00:00,LABORABLE
27,7,2020,24,240,363,603,2020-07-27 23:00:00,2020-07-27 00:00:00,LABORABLE
28,7,2020,1,201,267,468,2020-07-28 00:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,2,120,198,318,2020-07-28 01:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,3,70,134,204,2020-07-28 02:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,4,74,100,174,2020-07-28 03:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,5,82,97,179,2020-07-28 04:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,6,158,125,283,2020-07-28 05:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,7,394,334,728,2020-07-28 06:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,8,584,565,1149,2020-07-28 07:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,9,544,651,1195,2020-07-28 08:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,10,580,671,1251,2020-07-28 09:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,11,599,667,1266,2020-07-28 10:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,12,549,722,1271,2020-07-28 11:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,13,474,670,1144,2020-07-28 12:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,14,550,745,1295,2020-07-28 13:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,15,576,714,1290,2020-07-28 14:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,16,521,634,1155,2020-07-28 15:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,17,503,638,1141,2020-07-28 16:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,18,542,702,1244,2020-07-28 17:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,19,645,781,1426,2020-07-28 18:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,20,616,781,1397,2020-07-28 19:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,21,519,763,1282,2020-07-28 20:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,22,510,639,1149,2020-07-28 21:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,23,367,489,856,2020-07-28 22:00:00,2020-07-28 00:00:00,LABORABLE
28,7,2020,24,301,380,681,2020-07-28 23:00:00,2020-07-28 00:00:00,LABORABLE
29,7,2020,1,208,314,522,2020-07-29 00:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,2,131,211,342,2020-07-29 01:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,3,91,168,259,2020-07-29 02:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,4,83,115,198,2020-07-29 03:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,5,78,99,177,2020-07-29 04:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,6,166,158,324,2020-07-29 05:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,7,391,317,708,2020-07-29 06:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,8,591,565,1156,2020-07-29 07:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,9,559,615,1174,2020-07-29 08:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,10,582,712,1294,2020-07-29 09:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,11,516,655,1171,2020-07-29 10:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,12,542,802,1344,2020-07-29 11:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,13,553,731,1284,2020-07-29 12:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,14,544,734,1278,2020-07-29 13:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,15,570,693,1263,2020-07-29 14:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,16,558,604,1162,2020-07-29 15:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,17,459,624,1083,2020-07-29 16:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,18,551,741,1292,2020-07-29 17:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,19,653,781,1434,2020-07-29 18:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,20,642,769,1411,2020-07-29 19:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,21,567,769,1336,2020-07-29 20:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,22,490,621,1111,2020-07-29 21:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,23,452,511,963,2020-07-29 22:00:00,2020-07-29 00:00:00,LABORABLE
29,7,2020,24,315,394,709,2020-07-29 23:00:00,2020-07-29 00:00:00,LABORABLE
30,7,2020,1,215,312,527,2020-07-30 00:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,2,162,231,393,2020-07-30 01:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,3,104,151,255,2020-07-30 02:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,4,76,112,188,2020-07-30 03:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,5,79,98,177,2020-07-30 04:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,6,149,145,294,2020-07-30 05:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,7,391,318,709,2020-07-30 06:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,8,620,555,1175,2020-07-30 07:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,9,553,666,1219,2020-07-30 08:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,10,558,662,1220,2020-07-30 09:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,11,508,700,1208,2020-07-30 10:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,12,575,737,1312,2020-07-30 11:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,13,594,701,1295,2020-07-30 12:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,14,610,783,1393,2020-07-30 13:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,15,600,688,1288,2020-07-30 14:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,16,587,619,1206,2020-07-30 15:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,17,522,739,1261,2020-07-30 16:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,18,611,753,1364,2020-07-30 17:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,19,636,811,1447,2020-07-30 18:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,20,666,840,1506,2020-07-30 19:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,21,621,778,1399,2020-07-30 20:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,22,529,654,1183,2020-07-30 21:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,23,402,545,947,2020-07-30 22:00:00,2020-07-30 00:00:00,LABORABLE
30,7,2020,24,306,384,690,2020-07-30 23:00:00,2020-07-30 00:00:00,LABORABLE
31,7,2020,1,251,339,590,2020-07-31 00:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,2,167,248,415,2020-07-31 01:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,3,111,193,304,2020-07-31 02:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,4,71,78,149,2020-07-31 03:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,5,80,106,186,2020-07-31 04:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,6,150,141,291,2020-07-31 05:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,7,391,316,707,2020-07-31 06:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,8,563,544,1107,2020-07-31 07:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,9,531,583,1114,2020-07-31 08:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,10,558,645,1203,2020-07-31 09:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,11,569,729,1298,2020-07-31 10:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,12,597,737,1334,2020-07-31 11:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,13,478,602,1080,2020-07-31 12:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,14,652,748,1400,2020-07-31 13:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,15,653,759,1412,2020-07-31 14:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,16,600,675,1275,2020-07-31 15:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,17,553,721,1274,2020-07-31 16:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,18,583,754,1337,2020-07-31 17:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,19,593,769,1362,2020-07-31 18:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,20,659,836,1495,2020-07-31 19:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,21,627,844,1471,2020-07-31 20:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,22,613,785,1398,2020-07-31 21:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,23,520,606,1126,2020-07-31 22:00:00,2020-07-31 00:00:00,LABORABLE
31,7,2020,24,368,479,847,2020-07-31 23:00:00,2020-07-31 00:00:00,LABORABLE
1,8,2020,1,341,474,815,2020-08-01 00:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,2,258,349,607,2020-08-01 01:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,3,196,240,436,2020-08-01 02:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,4,110,168,278,2020-08-01 03:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,5,120,141,261,2020-08-01 04:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,6,136,130,266,2020-08-01 05:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,7,188,191,379,2020-08-01 06:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,8,281,276,557,2020-08-01 07:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,9,356,383,739,2020-08-01 08:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,10,416,508,924,2020-08-01 09:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,11,533,628,1161,2020-08-01 10:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,12,603,693,1296,2020-08-01 11:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,13,606,765,1371,2020-08-01 12:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,14,580,773,1353,2020-08-01 13:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,15,541,729,1270,2020-08-01 14:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,16,479,618,1097,2020-08-01 15:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,17,396,547,943,2020-08-01 16:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,18,421,618,1039,2020-08-01 17:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,19,525,645,1170,2020-08-01 18:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,20,545,726,1271,2020-08-01 19:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,21,531,683,1214,2020-08-01 20:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,22,470,711,1181,2020-08-01 21:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,23,463,585,1048,2020-08-01 22:00:00,2020-01-08 00:00:00,LABORABLE
1,8,2020,24,365,486,851,2020-08-01 23:00:00,2020-01-08 00:00:00,LABORABLE
2,8,2020,1,312,467,779,2020-08-02 00:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,2,301,364,665,2020-08-02 01:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,3,224,319,543,2020-08-02 02:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,4,141,223,364,2020-08-02 03:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,5,89,164,253,2020-08-02 04:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,6,80,146,226,2020-08-02 05:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,7,119,131,250,2020-08-02 06:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,8,154,185,339,2020-08-02 07:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,9,235,238,473,2020-08-02 08:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,10,288,388,676,2020-08-02 09:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,11,359,436,795,2020-08-02 10:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,12,469,523,992,2020-08-02 11:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,13,501,577,1078,2020-08-02 12:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,14,521,657,1178,2020-08-02 13:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,15,458,636,1094,2020-08-02 14:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,16,366,495,861,2020-08-02 15:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,17,340,510,850,2020-08-02 16:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,18,354,559,913,2020-08-02 17:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,19,442,551,993,2020-08-02 18:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,20,469,635,1104,2020-08-02 19:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,21,472,594,1066,2020-08-02 20:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,22,431,583,1014,2020-08-02 21:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,23,405,511,916,2020-08-02 22:00:00,2020-02-08 00:00:00,LABORABLE
2,8,2020,24,283,440,723,2020-08-02 23:00:00,2020-02-08 00:00:00,LABORABLE
3,8,2020,1,231,267,498,2020-08-03 00:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,2,159,215,374,2020-08-03 01:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,3,118,185,303,2020-08-03 02:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,4,66,99,165,2020-08-03 03:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,5,51,92,143,2020-08-03 04:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,6,150,106,256,2020-08-03 05:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,7,379,291,670,2020-08-03 06:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,8,512,452,964,2020-08-03 07:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,9,480,518,998,2020-08-03 08:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,10,518,608,1126,2020-08-03 09:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,11,514,594,1108,2020-08-03 10:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,12,519,747,1266,2020-08-03 11:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,13,528,644,1172,2020-08-03 12:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,14,547,758,1305,2020-08-03 13:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,15,543,634,1177,2020-08-03 14:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,16,485,643,1128,2020-08-03 15:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,17,478,606,1084,2020-08-03 16:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,18,527,621,1148,2020-08-03 17:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,19,634,738,1372,2020-08-03 18:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,20,600,760,1360,2020-08-03 19:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,21,544,680,1224,2020-08-03 20:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,22,474,454,928,2020-08-03 21:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,23,384,530,914,2020-08-03 22:00:00,2020-03-08 00:00:00,LABORABLE
3,8,2020,24,222,360,582,2020-08-03 23:00:00,2020-03-08 00:00:00,LABORABLE
4,8,2020,1,159,241,400,2020-08-04 00:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,2,124,173,297,2020-08-04 01:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,3,78,141,219,2020-08-04 02:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,4,59,85,144,2020-08-04 03:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,5,70,68,138,2020-08-04 04:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,6,130,105,235,2020-08-04 05:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,7,388,302,690,2020-08-04 06:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,8,526,457,983,2020-08-04 07:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,9,476,561,1037,2020-08-04 08:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,10,521,596,1117,2020-08-04 09:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,11,557,595,1152,2020-08-04 10:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,12,551,641,1192,2020-08-04 11:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,13,552,669,1221,2020-08-04 12:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,14,553,719,1272,2020-08-04 13:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,15,533,665,1198,2020-08-04 14:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,16,533,609,1142,2020-08-04 15:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,17,478,663,1141,2020-08-04 16:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,18,526,607,1133,2020-08-04 17:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,19,635,727,1362,2020-08-04 18:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,20,567,767,1334,2020-08-04 19:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,21,533,688,1221,2020-08-04 20:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,22,508,567,1075,2020-08-04 21:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,23,403,497,900,2020-08-04 22:00:00,2020-04-08 00:00:00,LABORABLE
4,8,2020,24,243,349,592,2020-08-04 23:00:00,2020-04-08 00:00:00,LABORABLE
5,8,2020,1,188,261,449,2020-08-05 00:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,2,144,162,306,2020-08-05 01:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,3,90,155,245,2020-08-05 02:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,4,54,84,138,2020-08-05 03:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,5,62,76,138,2020-08-05 04:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,6,147,111,258,2020-08-05 05:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,7,366,301,667,2020-08-05 06:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,8,499,431,930,2020-08-05 07:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,9,482,526,1008,2020-08-05 08:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,10,515,602,1117,2020-08-05 09:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,11,532,596,1128,2020-08-05 10:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,12,512,697,1209,2020-08-05 11:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,13,569,733,1302,2020-08-05 12:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,14,559,763,1322,2020-08-05 13:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,15,591,699,1290,2020-08-05 14:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,16,510,626,1136,2020-08-05 15:00:00,2020-05-08 00:00:00,LABORABLE
