FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/04/19;ES48;1=;966;1097;1102;1003;972;994;926;848;622;453;236;150
01/04/19;ES48;2-;88;43;59;54;106;333;660;821;768;709;789;847
01/04/19;ES48;2=;925;1494;1688;1402;1973;2251;1627;1170;756;452;288;144
01/04/19;ES49;1-;80;57;37;27;66;324;1138;1135;900;704;745;683
01/04/19;ES49;1=;665;689;698;702;684;670;621;535;423;284;171;99
01/04/19;ES49;2-;65;43;43;35;42;30;68;213;349;476;398;403
01/04/19;ES49;2=;447;430;484;552;481;567;754;735;516;399;206;123
01/04/19;ES50;1-;57;32;28;25;42;91;291;334;529;537;541;481
01/04/19;ES50;1=;513;461;556;461;486;526;571;588;522;219;164;112
01/04/19;ES50;2-;38;28;25;22;37;114;362;658;603;598;631;511
01/04/19;ES50;2=;471;455;484;484;570;514;523;563;387;180;138;91
01/04/19;ES51;1-;34;26;19;30;34;139;319;590;579;726;582;528
01/04/19;ES51;1=;505;549;525;473;503;614;739;689;323;216;214;83
01/04/19;ES51;2-;75;35;30;26;57;185;643;1056;663;577;717;745
01/04/19;ES51;2=;727;672;426;658;757;783;777;475;438;306;144;95
01/04/19;ES52;1-;36;21;15;12;25;83;469;932;746;623;680;571
01/04/19;ES52;1=;547;594;694;650;687;774;780;702;661;243;151;93
01/04/19;ES52;2-;32;23;17;19;21;100;520;882;556;295;304;272
01/04/19;ES52;2=;327;378;413;371;360;560;656;524;372;243;94;63
01/04/19;ES53;1-;138;102;77;63;48;48;88;157;229;238;229;272
01/04/19;ES53;1=;309;266;259;273;309;298;277;285;287;215;179;153
01/04/19;ES53;2-;194;147;116;74;89;119;356;449;466;431;419;447
01/04/19;ES53;2=;461;470;506;478;477;487;483;431;459;371;296;206
01/04/19;ES54;1-;68;41;32;13;25;50;135;233;314;311;255;244
01/04/19;ES54;1=;238;267;292;260;265;280;291;263;281;202;162;99
01/04/19;ES54;2-;153;81;50;33;26;27;90;173;382;352;328;349
01/04/19;ES54;2=;372;361;402;372;372;426;462;434;410;329;249;146
01/04/19;ES55;1-;50;35;13;10;15;22;92;194;312;293;273;275
01/04/19;ES55;1=;292;299;284;261;291;302;331;317;238;221;140;80
01/04/19;ES55;2-;34;25;14;17;21;24;74;142;215;251;196;240
01/04/19;ES55;2=;227;265;246;237;270;264;342;280;206;172;93;67
01/04/19;ES56;1-;32;22;12;17;49;132;409;677;569;383;355;414
01/04/19;ES56;1=;351;496;602;546;751;977;688;409;298;175;115;56
01/04/19;ES56;2-;31;21;13;17;48;350;1011;1347;1014;439;310;326
01/04/19;ES56;2=;304;452;388;362;342;411;365;252;263;130;104;57
01/04/19;ES57;1-;39;14;16;16;63;228;703;1071;987;587;518;523
01/04/19;ES57;1=;555;715;781;752;832;689;671;646;459;371;182;85
01/04/19;ES57;2-;41;11;12;18;41;190;568;1085;866;581;518;539
01/04/19;ES57;2=;702;724;769;822;850;901;833;651;464;234;122;67
01/04/19;ES58;1-;39;14;13;13;45;146;369;667;546;334;359;379
01/04/19;ES58;1=;396;426;406;469;546;666;592;388;315;184;123;64
01/04/19;ES58;2-;15;10;8;15;33;77;277;480;450;256;272;309
01/04/19;ES58;2=;326;326;286;315;450;456;440;362;256;126;80;41
01/04/19;ES59;1-;24;20;24;13;29;95;138;168;127;182;169;150
01/04/19;ES59;1=;196;236;147;170;237;231;220;254;124;140;66;39
01/04/19;ES59;2-;18;15;13;16;40;146;193;226;221;166;225;193
01/04/19;ES59;2=;181;169;186;189;244;232;220;176;133;77;50;36
01/04/19;ES60;1-;35;27;29;31;80;242;958;1388;1135;754;678;649
01/04/19;ES60;1=;623;613;586;735;817;742;714;562;357;182;116;70
01/04/19;ES60;2-;54;33;24;24;41;105;409;867;741;544;612;684
01/04/19;ES60;2=;778;878;785;760;897;933;918;826;592;349;206;135
02/04/19;ES01;1-;210;107;63;81;112;729;2309;2758;2622;2002;1973;2132
02/04/19;ES01;1=;2361;2424;1945;2159;2049;2240;2193;1913;1513;827;747;534
02/04/19;ES01;2-;156;105;89;62;102;348;832;1629;1827;1469;1441;1433
02/04/19;ES01;2=;1592;1471;1321;1507;1620;1734;1647;1225;949;657;511;370
02/04/19;ES02;1-;172;119;104;72;106;340;703;1063;1240;1055;1055;1006
02/04/19;ES02;1=;991;1036;974;914;1053;1071;992;880;710;628;459;343
02/04/19;ES02;2-;288;140;144;132;144;590;1335;1346;1226;1432;1258;1198
02/04/19;ES02;2=;1148;1090;1148;929;906;1036;960;968;827;835;646;469
02/04/19;ES03;1-;150;87;71;101;116;805;2884;2581;2689;2614;2131;1798
02/04/19;ES03;1=;1685;1670;1940;1872;1907;1978;1910;1827;1616;746;521;302
02/04/19;ES03;2-;138;74;54;45;52;183;600;1227;1120;1189;1245;1417
02/04/19;ES03;2=;1544;1788;1901;1555;1378;1685;1886;1931;1498;779;529;422
02/04/19;ES04;1-;74;42;31;30;54;211;1026;1248;1276;1181;1191;1071
02/04/19;ES04;1=;1083;1063;1084;1056;1090;1065;1149;1135;1020;711;444;160
02/04/19;ES04;2-;72;43;28;25;34;145;492;955;837;676;651;703
02/04/19;ES04;2=;703;1098;967;918;819;857;891;1089;896;391;391;210
02/04/19;ES05;1-;601;340;279;184;349;712;1364;1920;2131;2152;2104;2363
02/04/19;ES05;1=;2638;2947;2601;2684;3036;3365;3155;2795;2160;1713;1297;1098
02/04/19;ES05;2-;143;101;100;124;399;1543;2297;2293;2168;1907;1651;1695
02/04/19;ES05;2=;1650;1713;1728;1896;1800;1824;1756;1579;1170;797;482;263
02/04/19;ES06;1-;62;20;21;28;58;292;1031;1143;1078;864;826;766
02/04/19;ES06;1=;934;922;860;930;1038;1025;998;766;616;362;232;117
02/04/19;ES06;2-;52;27;25;22;50;187;666;1089;944;778;808;815
02/04/19;ES06;2=;792;844;828;900;1079;1201;1090;763;537;308;220;125
02/04/19;ES07;1-;565;255;124;104;104;176;816;2024;2858;2408;1814;1964
02/04/19;ES07;1=;2219;2643;3714;3614;3034;3741;4113;3774;2931;2364;1826;1061
02/04/19;ES07;2-;280;127;101;74;158;583;3620;4669;4021;3422;2660;2319
02/04/19;ES07;2=;2203;2365;2925;2803;2509;2577;2604;2282;2144;1828;1084;619
02/04/19;ES08;1-;414;300;259;223;291;418;694;771;872;820;840;853
02/04/19;ES08;1=;778;892;845;779;901;881;866;815;761;732;663;674
02/04/19;ES08;2-;350;238;199;230;289;438;753;990;1034;951;921;980
02/04/19;ES08;2=;998;999;872;931;950;962;936;854;784;750;679;519
02/04/19;ES09;1-;587;0;381;286;205;478;845;771;866;1123;1133;935
02/04/19;ES09;1=;883;1090;1023;966;930;1026;909;1029;994;900;860;540
02/04/19;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/04/19;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/04/19;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
02/04/19;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
02/04/19;ES10;2-;133;102;76;64;82;167;423;710;675;608;450;574
02/04/19;ES10;2=;595;626;642;624;613;643;663;573;604;521;390;274
02/04/19;ES11;1-;926;191;187;95;75;116;481;4203;5890;5737;5843;4355
02/04/19;ES11;1=;3485;3376;3691;4767;4271;4020;3954;4268;4074;3551;2559;1479
02/04/19;ES11;2-;1152;662;262;152;124;153;206;995;3556;3786;2850;3087
02/04/19;ES11;2=;2348;3201;3104;5239;4314;5075;5072;4975;4787;4334;3830;2087
02/04/19;ES12;1-;337;202;173;183;337;1233;1756;1878;1508;1926;1901;2009
02/04/19;ES12;1=;1724;1558;1859;1675;1669;978;1088;1736;1800;1475;1114;744
02/04/19;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/04/19;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/04/19;ES13;1-;245;184;121;130;143;427;1247;1439;1502;1447;1297;1374
02/04/19;ES13;1=;1470;1506;1319;1540;1460;1599;1831;1446;1111;833;856;566
02/04/19;ES13;2-;398;299;154;142;263;411;1450;1947;2030;1850;1753;1740
02/04/19;ES13;2=;1875;1931;1833;1785;1913;2069;1943;1807;1481;1146;921;867
02/04/19;ES14;1-;31;13;12;15;38;76;217;552;529;440;467;475
02/04/19;ES14;1=;462;443;364;407;430;445;355;341;270;170;135;113
02/04/19;ES14;2-;26;15;6;9;17;57;120;225;247;274;329;323
02/04/19;ES14;2=;366;344;243;296;310;383;341;271;208;125;85;49
02/04/19;ES15;1-;64;30;29;33;42;245;1048;1252;1133;867;798;835
02/04/19;ES15;1=;862;968;895;892;899;997;971;727;562;356;213;138
02/04/19;ES15;2-;41;19;14;23;35;154;704;1077;1195;1041;764;822
02/04/19;ES15;2=;938;976;984;914;1013;895;944;834;567;315;169;85
02/04/19;ES16;1-;253;150;98;83;126;337;1138;1511;1394;1427;1429;1592
