DIA,MES,ANO,HORA,ES10,ES53,ES54,fechaH,fecha
12,12,2019,18,739.0,771.0,707.0,2019-12-12 17:00:00,2019-12-12
12,12,2019,19,665.0,765.0,622.0,2019-12-12 18:00:00,2019-12-12
12,12,2019,20,631.0,761.0,743.0,2019-12-12 19:00:00,2019-12-12
12,12,2019,21,598.0,762.0,673.0,2019-12-12 20:00:00,2019-12-12
12,12,2019,22,548.0,596.0,548.0,2019-12-12 21:00:00,2019-12-12
12,12,2019,23,416.0,472.0,415.0,2019-12-12 22:00:00,2019-12-12
12,12,2019,24,319.0,414.0,377.0,2019-12-12 23:00:00,2019-12-12
12,12,2020,1,241.0,322.0,840.0,2020-12-12 00:00:00,2020-12-12
12,12,2020,2,124.0,145.0,913.0,2020-12-12 01:00:00,2020-12-12
12,12,2020,3,67.0,79.0,1153.0,2020-12-12 02:00:00,2020-12-12
12,12,2020,4,73.0,62.0,159.0,2020-12-12 03:00:00,2020-12-12
12,12,2020,5,69.0,62.0,15.0,2020-12-12 04:00:00,2020-12-12
12,12,2020,6,107.0,106.0,22.0,2020-12-12 05:00:00,2020-12-12
12,12,2020,7,177.0,128.0,44.0,2020-12-12 06:00:00,2020-12-12
12,12,2020,8,287.0,242.0,76.0,2020-12-12 07:00:00,2020-12-12
12,12,2020,9,347.0,276.0,124.0,2020-12-12 08:00:00,2020-12-12
12,12,2020,10,332.0,403.0,109.0,2020-12-12 09:00:00,2020-12-12
12,12,2020,11,533.0,521.0,523.0,2020-12-12 10:00:00,2020-12-12
12,12,2020,12,575.0,605.0,770.0,2020-12-12 11:00:00,2020-12-12
12,12,2020,13,740.0,674.0,786.0,2020-12-12 12:00:00,2020-12-12
12,12,2020,14,737.0,715.0,594.0,2020-12-12 13:00:00,2020-12-12
12,12,2020,15,668.0,763.0,250.0,2020-12-12 14:00:00,2020-12-12
12,12,2020,16,551.0,618.0,680.0,2020-12-12 15:00:00,2020-12-12
12,12,2020,17,550.0,670.0,835.0,2020-12-12 16:00:00,2020-12-12
12,12,2020,18,589.0,652.0,1304.0,2020-12-12 17:00:00,2020-12-12
12,12,2020,19,656.0,678.0,752.0,2020-12-12 18:00:00,2020-12-12
12,12,2020,20,644.0,738.0,844.0,2020-12-12 19:00:00,2020-12-12
12,12,2020,21,604.0,638.0,635.0,2020-12-12 20:00:00,2020-12-12
12,12,2020,22,511.0,576.0,984.0,2020-12-12 21:00:00,2020-12-12
12,12,2020,23,425.0,483.0,921.0,2020-12-12 22:00:00,2020-12-12
12,12,2020,24,454.0,414.0,1192.0,2020-12-12 23:00:00,2020-12-12
13,1,2019,1,360.0,480.0,300.0,2019-01-13 00:00:00,2019-01-13
13,1,2019,2,301.0,464.0,230.0,2019-01-13 01:00:00,2019-01-13
13,1,2019,3,238.0,374.0,184.0,2019-01-13 02:00:00,2019-01-13
13,1,2019,4,217.0,302.0,282.0,2019-01-13 03:00:00,2019-01-13
13,1,2019,5,161.0,268.0,143.0,2019-01-13 04:00:00,2019-01-13
13,1,2019,6,131.0,225.0,162.0,2019-01-13 05:00:00,2019-01-13
13,1,2019,7,176.0,230.0,187.0,2019-01-13 06:00:00,2019-01-13
13,1,2019,8,164.0,225.0,140.0,2019-01-13 07:00:00,2019-01-13
13,1,2019,9,214.0,281.0,165.0,2019-01-13 08:00:00,2019-01-13
13,1,2019,10,319.0,380.0,269.0,2019-01-13 09:00:00,2019-01-13
13,1,2019,11,427.0,455.0,303.0,2019-01-13 10:00:00,2019-01-13
13,1,2019,12,527.0,547.0,566.0,2019-01-13 11:00:00,2019-01-13
13,1,2019,13,550.0,632.0,643.0,2019-01-13 12:00:00,2019-01-13
13,1,2019,14,559.0,690.0,584.0,2019-01-13 13:00:00,2019-01-13
13,1,2019,15,561.0,641.0,532.0,2019-01-13 14:00:00,2019-01-13
13,1,2019,16,449.0,594.0,532.0,2019-01-13 15:00:00,2019-01-13
13,1,2019,17,463.0,577.0,467.0,2019-01-13 16:00:00,2019-01-13
13,1,2019,18,495.0,688.0,562.0,2019-01-13 17:00:00,2019-01-13
13,1,2019,19,563.0,669.0,565.0,2019-01-13 18:00:00,2019-01-13
13,1,2019,20,576.0,701.0,771.0,2019-01-13 19:00:00,2019-01-13
13,1,2019,21,526.0,618.0,372.0,2019-01-13 20:00:00,2019-01-13
13,1,2019,22,440.0,554.0,348.0,2019-01-13 21:00:00,2019-01-13
13,1,2019,23,355.0,486.0,283.0,2019-01-13 22:00:00,2019-01-13
13,1,2019,24,221.0,331.0,272.0,2019-01-13 23:00:00,2019-01-13
13,1,2020,1,163.0,282.0,188.0,2020-01-13 00:00:00,2020-01-13
13,1,2020,2,115.0,252.0,107.0,2020-01-13 01:00:00,2020-01-13
13,1,2020,3,93.0,137.0,69.0,2020-01-13 02:00:00,2020-01-13
13,1,2020,4,76.0,136.0,51.0,2020-01-13 03:00:00,2020-01-13
13,1,2020,5,87.0,97.0,34.0,2020-01-13 04:00:00,2020-01-13
13,1,2020,6,126.0,163.0,54.0,2020-01-13 05:00:00,2020-01-13
13,1,2020,7,442.0,397.0,172.0,2020-01-13 06:00:00,2020-01-13
13,1,2020,8,644.0,578.0,452.0,2020-01-13 07:00:00,2020-01-13
13,1,2020,9,642.0,667.0,623.0,2020-01-13 08:00:00,2020-01-13
13,1,2020,10,674.0,643.0,689.0,2020-01-13 09:00:00,2020-01-13
13,1,2020,11,570.0,649.0,588.0,2020-01-13 10:00:00,2020-01-13
13,1,2020,12,575.0,714.0,621.0,2020-01-13 11:00:00,2020-01-13
13,1,2020,13,594.0,765.0,666.0,2020-01-13 12:00:00,2020-01-13
13,1,2020,14,648.0,722.0,599.0,2020-01-13 13:00:00,2020-01-13
13,1,2020,15,667.0,694.0,657.0,2020-01-13 14:00:00,2020-01-13
13,1,2020,16,672.0,684.0,645.0,2020-01-13 15:00:00,2020-01-13
13,1,2020,17,602.0,764.0,686.0,2020-01-13 16:00:00,2020-01-13
13,1,2020,18,708.0,809.0,691.0,2020-01-13 17:00:00,2020-01-13
13,1,2020,19,681.0,793.0,714.0,2020-01-13 18:00:00,2020-01-13
13,1,2020,20,569.0,731.0,731.0,2020-01-13 19:00:00,2020-01-13
13,1,2020,21,603.0,667.0,684.0,2020-01-13 20:00:00,2020-01-13
13,1,2020,22,453.0,531.0,513.0,2020-01-13 21:00:00,2020-01-13
13,1,2020,23,326.0,429.0,363.0,2020-01-13 22:00:00,2020-01-13
13,1,2020,24,242.0,328.0,232.0,2020-01-13 23:00:00,2020-01-13
13,1,2021,1,43.0,150.0,64.0,2021-01-13 00:00:00,2021-01-13
13,1,2021,2,32.0,119.0,39.0,2021-01-13 01:00:00,2021-01-13
13,1,2021,3,22.0,68.0,22.0,2021-01-13 02:00:00,2021-01-13
13,1,2021,4,25.0,46.0,24.0,2021-01-13 03:00:00,2021-01-13
13,1,2021,5,34.0,46.0,13.0,2021-01-13 04:00:00,2021-01-13
13,1,2021,6,70.0,65.0,57.0,2021-01-13 05:00:00,2021-01-13
13,1,2021,7,127.0,88.0,86.0,2021-01-13 06:00:00,2021-01-13
13,1,2021,8,241.0,141.0,164.0,2021-01-13 07:00:00,2021-01-13
13,1,2021,9,248.0,184.0,227.0,2021-01-13 08:00:00,2021-01-13
13,1,2021,10,221.0,301.0,256.0,2021-01-13 09:00:00,2021-01-13
13,1,2021,11,235.0,358.0,223.0,2021-01-13 10:00:00,2021-01-13
13,1,2021,12,259.0,358.0,240.0,2021-01-13 11:00:00,2021-01-13
13,1,2021,13,289.0,481.0,288.0,2021-01-13 12:00:00,2021-01-13
13,1,2021,14,335.0,478.0,284.0,2021-01-13 13:00:00,2021-01-13
13,1,2021,15,272.0,443.0,291.0,2021-01-13 14:00:00,2021-01-13
13,1,2021,16,282.0,409.0,273.0,2021-01-13 15:00:00,2021-01-13
13,1,2021,17,281.0,441.0,276.0,2021-01-13 16:00:00,2021-01-13
13,1,2021,18,331.0,399.0,304.0,2021-01-13 17:00:00,2021-01-13
13,1,2021,19,325.0,400.0,327.0,2021-01-13 18:00:00,2021-01-13
13,1,2021,20,268.0,447.0,281.0,2021-01-13 19:00:00,2021-01-13
13,1,2021,21,239.0,355.0,259.0,2021-01-13 20:00:00,2021-01-13
13,1,2021,22,190.0,304.0,188.0,2021-01-13 21:00:00,2021-01-13
13,1,2021,23,130.0,220.0,131.0,2021-01-13 22:00:00,2021-01-13
13,1,2021,24,82.0,177.0,84.0,2021-01-13 23:00:00,2021-01-13
13,2,2019,1,162.0,255.0,176.0,2019-02-13 00:00:00,2019-02-13
13,2,2019,2,108.0,192.0,118.0,2019-02-13 01:00:00,2019-02-13
13,2,2019,3,55.0,125.0,71.0,2019-02-13 02:00:00,2019-02-13
13,2,2019,4,67.0,97.0,53.0,2019-02-13 03:00:00,2019-02-13
13,2,2019,5,75.0,78.0,37.0,2019-02-13 04:00:00,2019-02-13
13,2,2019,6,164.0,146.0,52.0,2019-02-13 05:00:00,2019-02-13
13,2,2019,7,442.0,429.0,164.0,2019-02-13 06:00:00,2019-02-13
13,2,2019,8,687.0,621.0,422.0,2019-02-13 07:00:00,2019-02-13
13,2,2019,9,683.0,703.0,677.0,2019-02-13 08:00:00,2019-02-13
13,2,2019,10,709.0,741.0,679.0,2019-02-13 09:00:00,2019-02-13
13,2,2019,11,574.0,628.0,583.0,2019-02-13 10:00:00,2019-02-13
13,2,2019,12,575.0,654.0,534.0,2019-02-13 11:00:00,2019-02-13
13,2,2019,13,503.0,754.0,550.0,2019-02-13 12:00:00,2019-02-13
13,2,2019,14,624.0,726.0,623.0,2019-02-13 13:00:00,2019-02-13
13,2,2019,15,680.0,687.0,696.0,2019-02-13 14:00:00,2019-02-13
13,2,2019,16,655.0,649.0,580.0,2019-02-13 15:00:00,2019-02-13
13,2,2019,17,683.0,687.0,661.0,2019-02-13 16:00:00,2019-02-13
13,2,2019,18,721.0,753.0,685.0,2019-02-13 17:00:00,2019-02-13
13,2,2019,19,687.0,759.0,671.0,2019-02-13 18:00:00,2019-02-13
13,2,2019,20,669.0,820.0,751.0,2019-02-13 19:00:00,2019-02-13
13,2,2019,21,686.0,745.0,666.0,2019-02-13 20:00:00,2019-02-13
13,2,2019,22,475.0,559.0,550.0,2019-02-13 21:00:00,2019-02-13
13,2,2019,23,373.0,455.0,395.0,2019-02-13 22:00:00,2019-02-13
13,2,2019,24,281.0,336.0,278.0,2019-02-13 23:00:00,2019-02-13
13,2,2020,1,189.0,247.0,197.0,2020-02-13 00:00:00,2020-02-13
13,2,2020,2,137.0,153.0,116.0,2020-02-13 01:00:00,2020-02-13
13,2,2020,3,89.0,172.0,95.0,2020-02-13 02:00:00,2020-02-13
13,2,2020,4,89.0,117.0,64.0,2020-02-13 03:00:00,2020-02-13
13,2,2020,5,97.0,100.0,52.0,2020-02-13 04:00:00,2020-02-13
13,2,2020,6,176.0,172.0,85.0,2020-02-13 05:00:00,2020-02-13
13,2,2020,7,430.0,417.0,226.0,2020-02-13 06:00:00,2020-02-13
13,2,2020,8,666.0,592.0,467.0,2020-02-13 07:00:00,2020-02-13
13,2,2020,9,722.0,718.0,662.0,2020-02-13 08:00:00,2020-02-13
13,2,2020,10,659.0,637.0,694.0,2020-02-13 09:00:00,2020-02-13
13,2,2020,11,604.0,684.0,557.0,2020-02-13 10:00:00,2020-02-13
13,2,2020,12,633.0,693.0,619.0,2020-02-13 11:00:00,2020-02-13
13,2,2020,13,632.0,693.0,606.0,2020-02-13 12:00:00,2020-02-13
13,2,2020,14,696.0,686.0,590.0,2020-02-13 13:00:00,2020-02-13
13,2,2020,15,637.0,697.0,657.0,2020-02-13 14:00:00,2020-02-13
13,2,2020,16,666.0,675.0,636.0,2020-02-13 15:00:00,2020-02-13
13,2,2020,17,672.0,691.0,676.0,2020-02-13 16:00:00,2020-02-13
13,2,2020,18,629.0,751.0,638.0,2020-02-13 17:00:00,2020-02-13
13,2,2020,19,709.0,772.0,746.0,2020-02-13 18:00:00,2020-02-13
13,2,2020,20,698.0,743.0,707.0,2020-02-13 19:00:00,2020-02-13
13,2,2020,21,620.0,727.0,606.0,2020-02-13 20:00:00,2020-02-13
13,2,2020,22,579.0,647.0,549.0,2020-02-13 21:00:00,2020-02-13
13,2,2020,23,433.0,463.0,380.0,2020-02-13 22:00:00,2020-02-13
13,2,2020,24,311.0,363.0,295.0,2020-02-13 23:00:00,2020-02-13
13,2,2021,1,79.0,144.0,62.0,2021-02-13 00:00:00,2021-02-13
13,2,2021,2,50.0,66.0,23.0,2021-02-13 01:00:00,2021-02-13
13,2,2021,3,44.0,54.0,34.0,2021-02-13 02:00:00,2021-02-13
13,2,2021,4,46.0,51.0,28.0,2021-02-13 03:00:00,2021-02-13
13,2,2021,5,51.0,51.0,30.0,2021-02-13 04:00:00,2021-02-13
13,2,2021,6,82.0,69.0,47.0,2021-02-13 05:00:00,2021-02-13
13,2,2021,7,179.0,130.0,85.0,2021-02-13 06:00:00,2021-02-13
13,2,2021,8,270.0,265.0,202.0,2021-02-13 07:00:00,2021-02-13
13,2,2021,9,382.0,342.0,234.0,2021-02-13 08:00:00,2021-02-13
13,2,2021,10,469.0,485.0,370.0,2021-02-13 09:00:00,2021-02-13
13,2,2021,11,538.0,612.0,460.0,2021-02-13 10:00:00,2021-02-13
13,2,2021,12,583.0,815.0,558.0,2021-02-13 11:00:00,2021-02-13
13,2,2021,13,717.0,820.0,586.0,2021-02-13 12:00:00,2021-02-13
13,2,2021,14,665.0,820.0,637.0,2021-02-13 13:00:00,2021-02-13
13,2,2021,15,640.0,775.0,534.0,2021-02-13 14:00:00,2021-02-13
13,2,2021,16,569.0,737.0,439.0,2021-02-13 15:00:00,2021-02-13
13,2,2021,17,531.0,685.0,464.0,2021-02-13 16:00:00,2021-02-13
13,2,2021,18,570.0,744.0,535.0,2021-02-13 17:00:00,2021-02-13
13,2,2021,19,580.0,727.0,525.0,2021-02-13 18:00:00,2021-02-13
13,2,2021,20,589.0,795.0,528.0,2021-02-13 19:00:00,2021-02-13
13,2,2021,21,578.0,713.0,518.0,2021-02-13 20:00:00,2021-02-13
13,2,2021,22,667.0,676.0,604.0,2021-02-13 21:00:00,2021-02-13
13,2,2021,23,355.0,445.0,353.0,2021-02-13 22:00:00,2021-02-13
13,2,2021,24,132.0,260.0,162.0,2021-02-13 23:00:00,2021-02-13
13,3,2019,1,168.0,224.0,174.0,2019-03-13 00:00:00,2019-03-13
13,3,2019,2,118.0,182.0,95.0,2019-03-13 01:00:00,2019-03-13
13,3,2019,3,79.0,130.0,62.0,2019-03-13 02:00:00,2019-03-13
13,3,2019,4,71.0,93.0,49.0,2019-03-13 03:00:00,2019-03-13
13,3,2019,5,81.0,109.0,42.0,2019-03-13 04:00:00,2019-03-13
13,3,2019,6,151.0,160.0,87.0,2019-03-13 05:00:00,2019-03-13
13,3,2019,7,417.0,436.0,213.0,2019-03-13 06:00:00,2019-03-13
13,3,2019,8,693.0,693.0,480.0,2019-03-13 07:00:00,2019-03-13
13,3,2019,9,651.0,778.0,668.0,2019-03-13 08:00:00,2019-03-13
13,3,2019,10,632.0,663.0,640.0,2019-03-13 09:00:00,2019-03-13
13,3,2019,11,540.0,676.0,585.0,2019-03-13 10:00:00,2019-03-13
13,3,2019,12,412.0,485.0,434.0,2019-03-13 11:00:00,2019-03-13
13,3,2019,13,586.0,696.0,643.0,2019-03-13 12:00:00,2019-03-13
13,3,2019,14,603.0,684.0,642.0,2019-03-13 13:00:00,2019-03-13
13,3,2019,15,634.0,735.0,760.0,2019-03-13 14:00:00,2019-03-13
13,3,2019,16,577.0,699.0,632.0,2019-03-13 15:00:00,2019-03-13
13,3,2019,17,623.0,700.0,683.0,2019-03-13 16:00:00,2019-03-13
13,3,2019,18,679.0,719.0,635.0,2019-03-13 17:00:00,2019-03-13
13,3,2019,19,691.0,799.0,672.0,2019-03-13 18:00:00,2019-03-13
13,3,2019,20,641.0,755.0,754.0,2019-03-13 19:00:00,2019-03-13
13,3,2019,21,618.0,732.0,652.0,2019-03-13 20:00:00,2019-03-13
13,3,2019,22,527.0,604.0,514.0,2019-03-13 21:00:00,2019-03-13
13,3,2019,23,382.0,458.0,367.0,2019-03-13 22:00:00,2019-03-13
13,3,2019,24,276.0,371.0,266.0,2019-03-13 23:00:00,2019-03-13
13,3,2020,1,298.0,383.0,275.0,2020-03-13 00:00:00,2020-03-13
13,3,2020,2,217.0,311.0,182.0,2020-03-13 01:00:00,2020-03-13
13,3,2020,3,79.0,234.0,137.0,2020-03-13 02:00:00,2020-03-13
13,3,2020,4,81.0,148.0,70.0,2020-03-13 03:00:00,2020-03-13
13,3,2020,5,99.0,101.0,52.0,2020-03-13 04:00:00,2020-03-13
13,3,2020,6,194.0,158.0,92.0,2020-03-13 05:00:00,2020-03-13
13,3,2020,7,232.0,359.0,133.0,2020-03-13 06:00:00,2020-03-13
13,3,2020,8,363.0,512.0,354.0,2020-03-13 07:00:00,2020-03-13
13,3,2020,9,554.0,536.0,482.0,2020-03-13 08:00:00,2020-03-13
13,3,2020,10,525.0,647.0,481.0,2020-03-13 09:00:00,2020-03-13
13,3,2020,11,514.0,634.0,525.0,2020-03-13 10:00:00,2020-03-13
13,3,2020,12,563.0,725.0,558.0,2020-03-13 11:00:00,2020-03-13
13,3,2020,13,583.0,699.0,541.0,2020-03-13 12:00:00,2020-03-13
13,3,2020,14,601.0,741.0,548.0,2020-03-13 13:00:00,2020-03-13
13,3,2020,15,569.0,646.0,593.0,2020-03-13 14:00:00,2020-03-13
13,3,2020,16,592.0,657.0,572.0,2020-03-13 15:00:00,2020-03-13
13,3,2020,17,543.0,657.0,511.0,2020-03-13 16:00:00,2020-03-13
13,3,2020,18,562.0,743.0,519.0,2020-03-13 17:00:00,2020-03-13
13,3,2020,19,639.0,825.0,590.0,2020-03-13 18:00:00,2020-03-13
13,3,2020,20,575.0,827.0,604.0,2020-03-13 19:00:00,2020-03-13
13,3,2020,21,566.0,733.0,538.0,2020-03-13 20:00:00,2020-03-13
13,3,2020,22,491.0,551.0,428.0,2020-03-13 21:00:00,2020-03-13
13,3,2020,23,604.0,520.0,436.0,2020-03-13 22:00:00,2020-03-13
13,3,2020,24,462.0,441.0,372.0,2020-03-13 23:00:00,2020-03-13
13,3,2021,1,130.0,206.0,137.0,2021-03-13 00:00:00,2021-03-13
13,3,2021,2,73.0,100.0,55.0,2021-03-13 01:00:00,2021-03-13
13,3,2021,3,58.0,70.0,34.0,2021-03-13 02:00:00,2021-03-13
13,3,2021,4,41.0,51.0,30.0,2021-03-13 03:00:00,2021-03-13
13,3,2021,5,57.0,95.0,22.0,2021-03-13 04:00:00,2021-03-13
13,3,2021,6,84.0,105.0,27.0,2021-03-13 05:00:00,2021-03-13
13,3,2021,7,147.0,164.0,101.0,2021-03-13 06:00:00,2021-03-13
13,3,2021,8,300.0,287.0,160.0,2021-03-13 07:00:00,2021-03-13
13,3,2021,9,376.0,397.0,258.0,2021-03-13 08:00:00,2021-03-13
13,3,2021,10,531.0,565.0,395.0,2021-03-13 09:00:00,2021-03-13
13,3,2021,11,606.0,631.0,454.0,2021-03-13 10:00:00,2021-03-13
13,3,2021,12,634.0,715.0,530.0,2021-03-13 11:00:00,2021-03-13
13,3,2021,13,690.0,775.0,641.0,2021-03-13 12:00:00,2021-03-13
13,3,2021,14,686.0,789.0,642.0,2021-03-13 13:00:00,2021-03-13
13,3,2021,15,645.0,783.0,629.0,2021-03-13 14:00:00,2021-03-13
13,3,2021,16,543.0,677.0,515.0,2021-03-13 15:00:00,2021-03-13
13,3,2021,17,532.0,650.0,484.0,2021-03-13 16:00:00,2021-03-13
13,3,2021,18,524.0,720.0,488.0,2021-03-13 17:00:00,2021-03-13
13,3,2021,19,634.0,729.0,553.0,2021-03-13 18:00:00,2021-03-13
13,3,2021,20,643.0,775.0,590.0,2021-03-13 19:00:00,2021-03-13
13,3,2021,21,604.0,742.0,549.0,2021-03-13 20:00:00,2021-03-13
13,3,2021,22,558.0,635.0,491.0,2021-03-13 21:00:00,2021-03-13
13,3,2021,23,499.0,596.0,500.0,2021-03-13 22:00:00,2021-03-13
13,3,2021,24,369.0,459.0,375.0,2021-03-13 23:00:00,2021-03-13
13,4,2019,1,568.0,368.0,267.0,2019-04-13 00:00:00,2019-04-13
13,4,2019,2,358.0,269.0,170.0,2019-04-13 01:00:00,2019-04-13
13,4,2019,3,272.0,203.0,113.0,2019-04-13 02:00:00,2019-04-13
13,4,2019,4,195.0,157.0,85.0,2019-04-13 03:00:00,2019-04-13
13,4,2019,5,169.0,138.0,65.0,2019-04-13 04:00:00,2019-04-13
13,4,2019,6,216.0,122.0,80.0,2019-04-13 05:00:00,2019-04-13
13,4,2019,7,314.0,157.0,115.0,2019-04-13 06:00:00,2019-04-13
13,4,2019,8,413.0,224.0,138.0,2019-04-13 07:00:00,2019-04-13
13,4,2019,9,409.0,331.0,189.0,2019-04-13 08:00:00,2019-04-13
13,4,2019,10,538.0,399.0,239.0,2019-04-13 09:00:00,2019-04-13
13,4,2019,11,774.0,419.0,303.0,2019-04-13 10:00:00,2019-04-13
13,4,2019,12,824.0,545.0,363.0,2019-04-13 11:00:00,2019-04-13
13,4,2019,13,924.0,605.0,405.0,2019-04-13 12:00:00,2019-04-13
13,4,2019,14,824.0,574.0,363.0,2019-04-13 13:00:00,2019-04-13
13,4,2019,15,837.0,541.0,386.0,2019-04-13 14:00:00,2019-04-13
13,4,2019,16,663.0,517.0,314.0,2019-04-13 15:00:00,2019-04-13
13,4,2019,17,639.0,450.0,252.0,2019-04-13 16:00:00,2019-04-13
13,4,2019,18,751.0,482.0,324.0,2019-04-13 17:00:00,2019-04-13
13,4,2019,19,796.0,528.0,392.0,2019-04-13 18:00:00,2019-04-13
13,4,2019,20,891.0,612.0,437.0,2019-04-13 19:00:00,2019-04-13
13,4,2019,21,842.0,556.0,395.0,2019-04-13 20:00:00,2019-04-13
13,4,2019,22,882.0,551.0,432.0,2019-04-13 21:00:00,2019-04-13
13,4,2019,23,819.0,528.0,352.0,2019-04-13 22:00:00,2019-04-13
13,4,2019,24,577.0,400.0,273.0,2019-04-13 23:00:00,2019-04-13
13,4,2020,1,30.0,35.0,23.0,2020-04-13 00:00:00,2020-04-13
13,4,2020,2,26.0,31.0,24.0,2020-04-13 01:00:00,2020-04-13
13,4,2020,3,23.0,21.0,15.0,2020-04-13 02:00:00,2020-04-13
13,4,2020,4,17.0,17.0,14.0,2020-04-13 03:00:00,2020-04-13
13,4,2020,5,22.0,26.0,5.0,2020-04-13 04:00:00,2020-04-13
13,4,2020,6,87.0,46.0,27.0,2020-04-13 05:00:00,2020-04-13
13,4,2020,7,208.0,137.0,78.0,2020-04-13 06:00:00,2020-04-13
13,4,2020,8,303.0,217.0,163.0,2020-04-13 07:00:00,2020-04-13
13,4,2020,9,221.0,236.0,192.0,2020-04-13 08:00:00,2020-04-13
13,4,2020,10,187.0,215.0,202.0,2020-04-13 09:00:00,2020-04-13
13,4,2020,11,207.0,245.0,211.0,2020-04-13 10:00:00,2020-04-13
13,4,2020,12,177.0,196.0,185.0,2020-04-13 11:00:00,2020-04-13
13,4,2020,13,214.0,312.0,254.0,2020-04-13 12:00:00,2020-04-13
13,4,2020,14,223.0,329.0,238.0,2020-04-13 13:00:00,2020-04-13
13,4,2020,15,293.0,260.0,247.0,2020-04-13 14:00:00,2020-04-13
13,4,2020,16,221.0,255.0,202.0,2020-04-13 15:00:00,2020-04-13
13,4,2020,17,165.0,196.0,171.0,2020-04-13 16:00:00,2020-04-13
13,4,2020,18,154.0,219.0,164.0,2020-04-13 17:00:00,2020-04-13
13,4,2020,19,162.0,182.0,178.0,2020-04-13 18:00:00,2020-04-13
13,4,2020,20,156.0,183.0,155.0,2020-04-13 19:00:00,2020-04-13
13,4,2020,21,137.0,143.0,145.0,2020-04-13 20:00:00,2020-04-13
13,4,2020,22,106.0,125.0,139.0,2020-04-13 21:00:00,2020-04-13
13,4,2020,23,73.0,65.0,83.0,2020-04-13 22:00:00,2020-04-13
13,4,2020,24,43.0,44.0,57.0,2020-04-13 23:00:00,2020-04-13
13,4,2021,1,76.0,105.0,69.0,2021-04-13 00:00:00,2021-04-13
13,4,2021,2,44.0,58.0,30.0,2021-04-13 01:00:00,2021-04-13
13,4,2021,3,38.0,44.0,25.0,2021-04-13 02:00:00,2021-04-13
13,4,2021,4,46.0,35.0,23.0,2021-04-13 03:00:00,2021-04-13
13,4,2021,5,57.0,58.0,26.0,2021-04-13 04:00:00,2021-04-13
13,4,2021,6,156.0,111.0,59.0,2021-04-13 05:00:00,2021-04-13
13,4,2021,7,424.0,312.0,177.0,2021-04-13 06:00:00,2021-04-13
13,4,2021,8,706.0,602.0,451.0,2021-04-13 07:00:00,2021-04-13
13,4,2021,9,697.0,726.0,629.0,2021-04-13 08:00:00,2021-04-13
13,4,2021,10,628.0,730.0,642.0,2021-04-13 09:00:00,2021-04-13
13,4,2021,11,551.0,647.0,572.0,2021-04-13 10:00:00,2021-04-13
13,4,2021,12,562.0,679.0,534.0,2021-04-13 11:00:00,2021-04-13
13,4,2021,13,629.0,747.0,537.0,2021-04-13 12:00:00,2021-04-13
13,4,2021,14,608.0,727.0,584.0,2021-04-13 13:00:00,2021-04-13
13,4,2021,15,654.0,723.0,653.0,2021-04-13 14:00:00,2021-04-13
13,4,2021,16,648.0,706.0,665.0,2021-04-13 15:00:00,2021-04-13
13,4,2021,17,630.0,736.0,593.0,2021-04-13 16:00:00,2021-04-13
13,4,2021,18,647.0,697.0,582.0,2021-04-13 17:00:00,2021-04-13
13,4,2021,19,703.0,766.0,655.0,2021-04-13 18:00:00,2021-04-13
13,4,2021,20,656.0,718.0,646.0,2021-04-13 19:00:00,2021-04-13
13,4,2021,21,634.0,675.0,568.0,2021-04-13 20:00:00,2021-04-13
13,4,2021,22,487.0,497.0,429.0,2021-04-13 21:00:00,2021-04-13
13,4,2021,23,364.0,386.0,361.0,2021-04-13 22:00:00,2021-04-13
13,4,2021,24,190.0,217.0,203.0,2021-04-13 23:00:00,2021-04-13
13,5,2019,1,277.0,366.0,276.0,2019-05-13 00:00:00,2019-05-13
13,5,2019,2,156.0,298.0,173.0,2019-05-13 01:00:00,2019-05-13
13,5,2019,3,122.0,223.0,101.0,2019-05-13 02:00:00,2019-05-13
13,5,2019,4,67.0,114.0,68.0,2019-05-13 03:00:00,2019-05-13
13,5,2019,5,73.0,108.0,55.0,2019-05-13 04:00:00,2019-05-13
13,5,2019,6,153.0,183.0,75.0,2019-05-13 05:00:00,2019-05-13
13,5,2019,7,287.0,404.0,215.0,2019-05-13 06:00:00,2019-05-13
13,5,2019,8,710.0,680.0,474.0,2019-05-13 07:00:00,2019-05-13
13,5,2019,9,676.0,746.0,624.0,2019-05-13 08:00:00,2019-05-13
13,5,2019,10,648.0,675.0,685.0,2019-05-13 09:00:00,2019-05-13
13,5,2019,11,588.0,694.0,618.0,2019-05-13 10:00:00,2019-05-13
13,5,2019,12,441.0,791.0,617.0,2019-05-13 11:00:00,2019-05-13
13,5,2019,13,607.0,710.0,657.0,2019-05-13 12:00:00,2019-05-13
13,5,2019,14,656.0,731.0,671.0,2019-05-13 13:00:00,2019-05-13
13,5,2019,15,711.0,769.0,720.0,2019-05-13 14:00:00,2019-05-13
13,5,2019,16,682.0,671.0,645.0,2019-05-13 15:00:00,2019-05-13
13,5,2019,17,682.0,703.0,652.0,2019-05-13 16:00:00,2019-05-13
13,5,2019,18,697.0,795.0,673.0,2019-05-13 17:00:00,2019-05-13
13,5,2019,19,646.0,775.0,735.0,2019-05-13 18:00:00,2019-05-13
13,5,2019,20,644.0,768.0,742.0,2019-05-13 19:00:00,2019-05-13
13,5,2019,21,590.0,713.0,651.0,2019-05-13 20:00:00,2019-05-13
